#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
100	0.20000000000000015	-146668.2661030479	14974.41643103894	-131693.84967200898	166.7458104709857	498590.07601352746	0.8986147111097059
200	0.4000000000000003	-144673.03772380538	17323.954651669104	-127349.08307213627	192.90881032047986	498590.07601352746	0.8986147111097059
300	0.6000000000000004	-142718.0556581829	18937.040664014636	-123781.01499416825	210.87113531168512	498590.07601352746	0.8986147111097059
400	0.8000000000000006	-141005.23601166037	20265.815090026703	-120739.42092163365	225.66754287914375	498590.07601352746	0.8986147111097059
500	1.0000000000000007	-139512.7595149332	21323.632363694258	-118189.12715123892	237.44673971397273	498590.07601352746	0.8986147111097059
600	1.2000000000000008	-138332.05210145892	22099.086671494428	-116232.96542996449	246.08171775353998	498590.07601352746	0.8986147111097059
700	1.400000000000001	-137143.44215867174	22793.801631915685	-114349.64052675606	253.81763251557683	498590.07601352746	0.8986147111097059
800	1.6000000000000012	-136138.7425408657	23202.634855222263	-112936.10768564345	258.3701456289704	498590.07601352746	0.8986147111097059
900	1.8000000000000014	-135468.98491111043	23802.604562467914	-111666.38034864253	265.05103603651565	498590.07601352746	0.8986147111097059
1000	2.0000000000000013	-134757.1017108574	24125.353863632372	-110631.74784722501	268.6449720038673	498590.07601352746	0.8986147111097059
1100	2.1999999999999793	-134174.04181775037	24564.80355886868	-109609.2382588817	273.53841115262225	498590.07601352746	0.8986147111097059
1200	2.3999999999999573	-133448.1451434197	24712.386185846455	-108735.75895757327	275.1817997187261	498590.07601352746	0.8986147111097059
1300	2.5999999999999353	-132943.13176609404	25190.08110590646	-107753.05066018757	280.5011139617955	498590.07601352746	0.8986147111097059
1400	2.7999999999999132	-132609.58919588305	25504.70289402924	-107104.8863018538	284.00454698664583	498590.07601352746	0.8986147111097059
1500	2.999999999999891	-132022.75737612025	25473.427158978066	-106549.33021714218	283.6562798062051	498590.07601352746	0.8986147111097059
1600	3.199999999999869	-131699.83459335234	25516.258579084504	-106183.57601426783	284.1332239256746	498590.07601352746	0.8986147111097059
1700	3.399999999999847	-131464.38891625492	25750.51361691262	-105713.8752993423	286.7417426829461	498590.07601352746	0.8986147111097059
1800	3.599999999999825	-131018.32712790738	25626.71772767147	-105391.60940023592	285.3632284697508	498590.07601352746	0.8986147111097059
1900	3.799999999999803	-130888.1472305589	25896.251513385363	-104991.89571717354	288.3645894747124	498590.07601352746	0.8986147111097059
2000	3.999999999999781	-130669.20053663614	26050.586419422336	-104618.6141172138	290.08316723095515	498590.07601352746	0.8986147111097059
2100	4.1999999999997595	-130360.4414893644	26187.25410431955	-104173.18738504486	291.6050137742463	498590.07601352746	0.8986147111097059
2200	4.3999999999997375	-130109.58015706146	26255.605268455765	-103853.97488860569	292.3661299294578	498590.07601352746	0.8986147111097059
2300	4.599999999999715	-130119.97683140362	26565.14820155385	-103554.82862984977	295.81300797593843	498590.07601352746	0.8986147111097059
2400	4.799999999999693	-129637.2278814456	26376.877515586017	-103260.35036585957	293.7165424299046	498590.07601352746	0.8986147111097059
2500	4.999999999999671	-129804.40621000252	26632.854923808085	-103171.55128619443	296.5669480261974	498590.07601352746	0.8986147111097059
2600	5.199999999999649	-129381.2641205882	26630.53722855535	-102750.72689203285	296.5411396098813	498590.07601352746	0.8986147111097059
2700	5.399999999999627	-129200.19472479861	26625.38555161917	-102574.80917317944	296.4837737318877	498590.07601352746	0.8986147111097059
2800	5.599999999999605	-129218.72251069835	26798.769245454052	-102419.9532652443	298.4144669701914	498590.07601352746	0.8986147111097059
2900	5.799999999999583	-129135.24890663239	26750.677454320514	-102384.57145231188	297.8789466227713	498590.07601352746	0.8986147111097059
3000	5.999999999999561	-129135.51133663523	26914.861045348443	-102220.65029128677	299.7071932244381	498590.07601352746	0.8986147111097059
3100	6.199999999999539	-129114.25961026674	26933.3114562837	-102180.94815398306	299.91264555302064	498590.07601352746	0.8986147111097059
3200	6.399999999999517	-129027.1922209745	26761.53254076445	-102265.65968021005	297.9998221303521	498590.07601352746	0.8986147111097059
3300	6.599999999999495	-129010.4789125592	26770.19591443995	-102240.28299811926	298.0962920843958	498590.07601352746	0.8986147111097059
3400	6.799999999999473	-129080.8022057262	26937.021886008293	-102143.7803197179	299.9539625962905	498590.07601352746	0.8986147111097059
3500	6.999999999999451	-128916.19336600386	26667.10903991697	-102249.08432608689	296.94838061015463	498590.07601352746	0.8986147111097059
3600	7.199999999999429	-128972.34458976611	26880.405686956045	-102091.93890281007	299.32351973127277	498590.07601352746	0.8986147111097059
3700	7.399999999999407	-128966.97747140081	26797.97644144711	-102169.0010299537	298.4056387966669	498590.07601352746	0.8986147111097059
3800	7.599999999999385	-129111.43847694497	26865.52582894515	-102245.91264799982	299.15782686469953	498590.07601352746	0.8986147111097059
3900	7.799999999999363	-129039.92190162606	26720.303927212324	-102319.61797441373	297.54072587020704	498590.07601352746	0.8986147111097059
4000	7.999999999999341	-129074.35901484388	26796.452329002703	-102277.90668584118	298.3886672261245	498590.07601352746	0.8986147111097059
4100	8.199999999999408	-129078.31192773067	26961.60681112169	-102116.70511660898	300.2277250685899	498590.07601352746	0.8986147111097059
4200	8.399999999999475	-129038.62439720197	26921.09757887266	-102117.52681832932	299.7766393922947	498590.07601352746	0.8986147111097059
4300	8.599999999999541	-128917.21169471112	26872.179130945904	-102045.03256376521	299.2319139077261	498590.07601352746	0.8986147111097059
4400	8.799999999999608	-128780.44026686925	26668.106890816718	-102112.33337605254	296.95949205865577	498590.07601352746	0.8986147111097059
4500	8.999999999999675	-128885.06460863992	26773.121420975403	-102111.94318766452	298.12886871003855	498590.07601352746	0.8986147111097059
4600	9.199999999999742	-129065.94725534871	26987.99099103731	-102077.95626431142	300.5215229260158	498590.07601352746	0.8986147111097059
4700	9.399999999999809	-128854.23026042616	26839.101971485117	-102015.12828894104	298.86358718275704	498590.07601352746	0.8986147111097059
4800	9.599999999999875	-128956.07671532193	26776.004415241372	-102180.07230008056	298.16097194542516	498590.07601352746	0.8986147111097059
4900	9.799999999999942	-129002.95208251523	26952.239336154627	-102050.7127463606	300.12341467942434	498590.07601352746	0.8986147111097059
5000	10.000000000000009	-128782.84655401508	26815.79986392775	-101967.04669008733	298.60410937083503	498590.07601352746	0.8986147111097059
5100	10.200000000000076	-128686.23246032004	26795.132059252555	-101891.10040106748	298.37396552135067	498590.07601352746	0.8986147111097059
5200	10.400000000000142	-128843.08392684013	27007.41086490464	-101835.6730619355	300.73777059230486	498590.07601352746	0.8986147111097059
5300	10.60000000000021	-128793.58980154825	26756.567683456906	-102037.02211809135	297.9445365598304	498590.07601352746	0.8986147111097059
5400	10.800000000000276	-128929.71759639183	26951.294619100878	-101978.42297729096	300.11289489646526	498590.07601352746	0.8986147111097059
5500	11.000000000000343	-128896.80514679388	26887.602413435063	-102009.20273335882	299.4036580121205	498590.07601352746	0.8986147111097059
5600	11.20000000000041	-128956.87253217712	26929.562295445703	-102027.31023673141	299.87089722410263	498590.07601352746	0.8986147111097059
5700	11.400000000000476	-128787.59838226535	26886.730190130045	-101900.86819213531	299.39394547456845	498590.07601352746	0.8986147111097059
5800	11.600000000000543	-128787.2675411607	27042.94679531325	-101744.32074584745	301.1334766649998	498590.07601352746	0.8986147111097059
5900	11.80000000000061	-128832.5742696278	27055.86631420824	-101776.70795541957	301.27734041147437	498590.07601352746	0.8986147111097059
6000	12.000000000000677	-128819.62468737015	26962.186884906925	-101857.43780246322	300.23418441035443	498590.07601352746	0.8986147111097059
6100	12.200000000000744	-128812.92696091438	27149.54923323973	-101663.37772767464	302.3205352720643	498590.07601352746	0.8986147111097059
6200	12.40000000000081	-128482.93987962443	26896.780121162228	-101586.15975846219	299.5058552710441	498590.07601352746	0.8986147111097059
6300	12.600000000000877	-128682.2442862977	27181.579678888324	-101500.66460740939	302.6772064414563	498590.07601352746	0.8986147111097059
6400	12.800000000000944	-128532.85758362815	27008.68555617249	-101524.17202745566	300.751964763379	498590.07601352746	0.8986147111097059
6500	13.00000000000101	-128552.65657576217	26914.445363912753	-101638.21121184941	299.70256445388054	498590.07601352746	0.8986147111097059
6600	13.200000000001078	-128769.94150739192	27164.802761668154	-101605.13874572376	302.4903891005626	498590.07601352746	0.8986147111097059
6700	13.400000000001144	-128625.37874532289	26896.493612864426	-101728.88513245847	299.50266489240437	498590.07601352746	0.8986147111097059
6800	13.600000000001211	-128585.74194847581	26917.642984392238	-101668.09896408358	299.7381711715704	498590.07601352746	0.8986147111097059
6900	13.800000000001278	-128741.5978313573	27201.776643006957	-101539.82118835034	302.90210730263675	498590.07601352746	0.8986147111097059
7000	14.000000000001345	-128640.11224189648	27086.86110024191	-101553.25114165456	301.6224791179715	498590.07601352746	0.8986147111097059
7100	14.200000000001411	-128597.35333437391	26939.24807486981	-101658.1052595041	299.97875205420934	498590.07601352746	0.8986147111097059
7200	14.400000000001478	-128829.176618689	26990.19530585335	-101838.98131283565	300.54606880813594	498590.07601352746	0.8986147111097059
7300	14.600000000001545	-128538.40809269021	26715.309645129215	-101823.098447561	297.4851126436413	498590.07601352746	0.8986147111097059
7400	14.800000000001612	-128780.74952839503	26798.881611644938	-101981.8679167501	298.41571821037536	498590.07601352746	0.8986147111097059
7500	15.000000000001679	-128718.65373533154	26798.530603469146	-101920.12313186239	298.41180960111336	498590.07601352746	0.8986147111097059
7600	15.200000000001745	-128716.0222452617	26829.34344511408	-101886.67880014762	298.75492228778535	498590.07601352746	0.8986147111097059
7700	15.400000000001812	-128775.32001644655	26969.771176045317	-101805.54884040124	300.31863837078373	498590.07601352746	0.8986147111097059
7800	15.600000000001879	-128915.69085019504	27126.547581168434	-101789.1432690266	302.06440314601696	498590.07601352746	0.8986147111097059
7900	15.800000000001946	-128761.90040451626	27028.913081341572	-101732.98732317468	300.9772059334556	498590.07601352746	0.8986147111097059
8000	16.00000000000201	-128554.5772319071	27040.403290990947	-101514.17394091615	301.10515377898867	498590.07601352746	0.8986147111097059
8100	16.2000000000019	-128543.52576168384	26954.741096265683	-101588.78466541816	300.15127272779927	498590.07601352746	0.8986147111097059
8200	16.40000000000179	-128615.27910618675	27059.77860283866	-101555.50050334808	301.32090523027586	498590.07601352746	0.8986147111097059
8300	16.60000000000168	-128874.07499656056	27353.98790191595	-101520.08709464461	304.59703744208315	498590.07601352746	0.8986147111097059
8400	16.800000000001567	-128891.07776396713	27322.981727342656	-101568.09603662447	304.25177191987467	498590.07601352746	0.8986147111097059
8500	17.000000000001457	-128655.72952247472	27072.051625361346	-101583.67789711339	301.45756999426834	498590.07601352746	0.8986147111097059
8600	17.200000000001346	-128776.53471678555	27158.932333830075	-101617.60238295548	302.42501965847583	498590.07601352746	0.8986147111097059
8700	17.400000000001235	-128658.5620069704	27011.83956929073	-101646.72243767967	300.7870858965503	498590.07601352746	0.8986147111097059
8800	17.600000000001124	-128628.71485025999	26945.418625299026	-101683.29622496097	300.04746347525935	498590.07601352746	0.8986147111097059
8900	17.800000000001013	-128890.65875573673	27085.35657276596	-101805.30218297079	301.60572563348626	498590.07601352746	0.8986147111097059
9000	18.000000000000902	-128839.28185487827	26918.8139920881	-101920.46786279016	299.7512107867176	498590.07601352746	0.8986147111097059
9100	18.20000000000079	-128754.07635039049	27029.391823773196	-101724.6845266173	300.98253691213745	498590.07601352746	0.8986147111097059
9200	18.40000000000068	-128561.87268608971	26780.66667950893	-101781.20600658079	298.21288802759796	498590.07601352746	0.8986147111097059
9300	18.60000000000057	-128852.56214258667	26969.352717773283	-101883.2094248134	300.3139786790996	498590.07601352746	0.8986147111097059
9400	18.80000000000046	-128866.47876781061	27027.549737571662	-101838.92903023894	300.96202458312314	498590.07601352746	0.8986147111097059
9500	19.000000000000348	-128870.0510985978	27057.964398604214	-101812.0866999936	301.3007033775475	498590.07601352746	0.8986147111097059
9600	19.200000000000237	-128772.60094331847	27065.62186294095	-101706.97908037751	301.3859721493131	498590.07601352746	0.8986147111097059
9700	19.400000000000126	-128786.95006279077	27060.828187750467	-101726.12187504029	301.3325927566367	498590.07601352746	0.8986147111097059
9800	19.600000000000016	-128773.36156197026	26976.092376938053	-101797.26918503222	300.3890273419242	498590.07601352746	0.8986147111097059
9900	19.799999999999905	-128788.36821744507	27103.185000747257	-101685.18321669781	301.8042519458041	498590.07601352746	0.8986147111097059
10000	19.999999999999794	-128748.7742227014	27111.396828313347	-101637.37739438804	301.89569376253604	498590.07601352746	0.8986147111097059
10100	20.199999999999683	-128687.6236222713	26997.080679862116	-101690.54294240919	300.6227400610542	498590.07601352746	0.8986147111097059
10200	20.399999999999572	-128583.80537490877	26985.33363271426	-101598.47174219451	300.4919322324934	498590.07601352746	0.8986147111097059
10300	20.59999999999946	-128561.66106895174	26902.976853388227	-101658.68421556351	299.5748582363385	498590.07601352746	0.8986147111097059
10400	20.79999999999935	-128635.9955847169	26967.618749138444	-101668.37683557846	300.29467028022617	498590.07601352746	0.8986147111097059
10500	20.99999999999924	-128561.9473454328	27023.176710266907	-101538.7706351659	300.91332926431045	498590.07601352746	0.8986147111097059
10600	21.19999999999913	-128717.03163967041	27140.24465191677	-101576.78698775366	302.216925227497	498590.07601352746	0.8986147111097059
10700	21.399999999999018	-128528.02595027344	26936.34055312958	-101591.68539714385	299.94637569608744	498590.07601352746	0.8986147111097059
10800	21.599999999998907	-128814.50760981522	26988.3004737819	-101826.20713603332	300.52496913384044	498590.07601352746	0.8986147111097059
10900	21.799999999998796	-128544.44973059572	26826.497025381243	-101717.95270521448	298.723226323707	498590.07601352746	0.8986147111097059
11000	21.999999999998685	-128848.56031045613	26950.03401703309	-101898.52629342304	300.0988576139813	498590.07601352746	0.8986147111097059
11100	22.199999999998575	-128880.88941774551	26892.9457753137	-101987.9436424318	299.46315837470195	498590.07601352746	0.8986147111097059
11200	22.399999999998464	-129117.73310981419	26988.52978909505	-102129.20332071913	300.52752264688854	498590.07601352746	0.8986147111097059
11300	22.599999999998353	-128932.08642018892	27065.793009407203	-101866.29341078171	301.3878779301732	498590.07601352746	0.8986147111097059
11400	22.799999999998242	-128859.06365772753	26777.983786803346	-102081.07987092418	298.1830129990345	498590.07601352746	0.8986147111097059
11500	22.99999999999813	-128930.23307988932	26945.525359356263	-101984.70772053306	300.0486519994974	498590.07601352746	0.8986147111097059
11600	23.19999999999802	-129111.12386449789	27061.9471548369	-102049.176709661	301.34505287984604	498590.07601352746	0.8986147111097059
11700	23.39999999999791	-128899.78986248675	26860.672957942126	-102039.11690454463	299.10378830418284	498590.07601352746	0.8986147111097059
11800	23.5999999999978	-128965.41445194572	26890.631777183222	-102074.7826747625	299.4373911272456	498590.07601352746	0.8986147111097059
11900	23.799999999997688	-129032.40988240922	27022.806464606405	-102009.6034178028	300.90920643835466	498590.07601352746	0.8986147111097059
12000	23.999999999997577	-128862.25946906625	26969.243842299886	-101893.01562676638	300.3127663093798	498590.07601352746	0.8986147111097059
12100	24.199999999997466	-128977.15428248516	27090.57211929041	-101886.58216319476	301.66380272358685	498590.07601352746	0.8986147111097059
12200	24.399999999997355	-128699.39380838838	26912.02061347613	-101787.37319491226	299.67556393745934	498590.07601352746	0.8986147111097059
12300	24.599999999997245	-129045.02188839194	27022.164501095376	-102022.85738729656	300.90205793100336	498590.07601352746	0.8986147111097059
12400	24.799999999997134	-129209.01728597174	27036.658598693713	-102172.35868727803	301.0634552089681	498590.07601352746	0.8986147111097059
12500	24.999999999997023	-128885.31802050515	26783.103661814792	-102102.21435869035	298.2400247505258	498590.07601352746	0.8986147111097059
12600	25.199999999996912	-129069.52560422699	26882.999804620256	-102186.52579960674	299.3524062160561	498590.07601352746	0.8986147111097059
12700	25.3999999999968	-128862.93158646689	26613.878647944115	-102249.05293852279	296.35563999204254	498590.07601352746	0.8986147111097059
12800	25.59999999999669	-129173.47146693441	26923.146529850674	-102250.32493708374	299.79945523911033	498590.07601352746	0.8986147111097059
12900	25.79999999999658	-129052.50666334327	26738.915233820506	-102313.59142952276	297.74796983317526	498590.07601352746	0.8986147111097059
13000	25.99999999999647	-129001.44348566083	26809.072461475655	-102192.37102418518	298.5291971911581	498590.07601352746	0.8986147111097059
13100	26.199999999996358	-129082.08881561806	26918.789671433147	-102163.29914418492	299.7509399669938	498590.07601352746	0.8986147111097059
13200	26.399999999996247	-128916.0598433609	26810.07650269571	-102105.98334066517	298.5403775712254	498590.07601352746	0.8986147111097059
13300	26.599999999996136	-128935.21015708351	27028.387455917993	-101906.82270116551	300.9713528948639	498590.07601352746	0.8986147111097059
13400	26.799999999996025	-128802.49380951011	26834.879680735125	-101967.61412877499	298.81657037269343	498590.07601352746	0.8986147111097059
13500	26.999999999995914	-129091.67893612069	27240.207143523934	-101851.47179259676	303.3300455121169	498590.07601352746	0.8986147111097059
13600	27.199999999995804	-128764.63885165149	26777.77118908244	-101986.86766256904	298.180645642721	498590.07601352746	0.8986147111097059
13700	27.399999999995693	-128950.38883107633	26776.884259320137	-102173.50457175619	298.1707693431853	498590.07601352746	0.8986147111097059
13800	27.599999999995582	-129160.30822682114	26946.541561052818	-102213.76666576831	300.05996779108597	498590.07601352746	0.8986147111097059
13900	27.79999999999547	-129066.05800094399	26845.440117163478	-102220.61788378052	298.93416484051676	498590.07601352746	0.8986147111097059
14000	27.99999999999536	-129166.96803162644	26890.462315202883	-102276.50571642356	299.4355041037755	498590.07601352746	0.8986147111097059
14100	28.19999999999525	-128997.72547285107	26952.579694854576	-102045.1457779965	300.12720470273075	498590.07601352746	0.8986147111097059
14200	28.39999999999514	-129015.66315981651	26823.19520649411	-102192.4679533224	298.6864593171997	498590.07601352746	0.8986147111097059
14300	28.599999999995028	-129145.16564623482	26958.330734311858	-102186.83491192295	300.1912447098837	498590.07601352746	0.8986147111097059
14400	28.799999999994917	-129201.75930820897	26915.703043837853	-102286.05626437112	299.7165691971966	498590.07601352746	0.8986147111097059
14500	28.999999999994806	-128988.08992769421	26697.247843685705	-102290.84208400849	297.2839876292453	498590.07601352746	0.8986147111097059
14600	29.199999999994695	-128898.26350565787	26719.363217511403	-102178.90028814648	297.53025071064275	498590.07601352746	0.8986147111097059
14700	29.399999999994584	-129362.86721835178	26943.64161720814	-102419.22560114363	300.0276758157073	498590.07601352746	0.8986147111097059
14800	29.599999999994473	-129279.61354730156	26870.091372546547	-102409.52217475502	299.2086659255445	498590.07601352746	0.8986147111097059
14900	29.799999999994363	-129190.15954830816	26735.65407857037	-102454.5054697378	297.71165563169967	498590.07601352746	0.8986147111097059
15000	29.99999999999425	-129133.33621839438	26802.82978371534	-102330.50643467903	298.4596826049005	498590.07601352746	0.8986147111097059
15100	30.19999999999414	-129057.89444201087	26845.22760386921	-102212.66683814167	298.93179842432613	498590.07601352746	0.8986147111097059
15200	30.39999999999403	-129080.37848199236	26692.399965728855	-102387.97851626351	297.230004668193	498590.07601352746	0.8986147111097059
15300	30.59999999999392	-129145.5091763677	26972.37746948376	-102173.13170688394	300.34766043743457	498590.07601352746	0.8986147111097059
15400	30.79999999999381	-129082.78000768786	27034.289343738834	-102048.49066394902	301.0370726557993	498590.07601352746	0.8986147111097059
15500	30.999999999993697	-129013.6056969102	26887.881610371023	-102125.72408653918	299.4067669759711	498590.07601352746	0.8986147111097059
15600	31.199999999993587	-129252.94417857497	27016.71420920015	-102236.22996937482	300.84136686210206	498590.07601352746	0.8986147111097059
15700	31.399999999993476	-129136.75826677197	26858.510916411207	-102278.24735036078	299.0797131511373	498590.07601352746	0.8986147111097059
15800	31.599999999993365	-129121.28381848417	26840.51987293099	-102280.76394555318	298.8793760535186	498590.07601352746	0.8986147111097059
15900	31.799999999993254	-129149.03739467319	26875.5663117337	-102273.47108293948	299.26963145139626	498590.07601352746	0.8986147111097059
16000	31.999999999993143	-129279.43363032404	27139.842877702766	-102139.59075262128	302.2124513191314	498590.07601352746	0.8986147111097059
16100	32.19999999999339	-129302.26732358242	26977.367327681673	-102324.89999590075	300.40322440235957	498590.07601352746	0.8986147111097059
16200	32.39999999999363	-129147.78082127792	26791.660097023385	-102356.12072425454	298.3353039041522	498590.07601352746	0.8986147111097059
16300	32.59999999999388	-129245.55433148473	26875.50177903322	-102370.0525524515	299.26891285528313	498590.07601352746	0.8986147111097059
16400	32.79999999999412	-129225.99570368169	26847.410191563027	-102378.58551211868	298.9561023666938	498590.07601352746	0.8986147111097059
16500	32.999999999994365	-129166.06726509731	26766.049263801207	-102400.0180012961	298.05011755568	498590.07601352746	0.8986147111097059
16600	33.19999999999461	-129301.33599695475	26943.516980509245	-102357.8190164455	300.0262879387595	498590.07601352746	0.8986147111097059
16700	33.399999999994854	-129347.6246108544	26948.273989969915	-102399.35062088448	300.0792590446179	498590.07601352746	0.8986147111097059
16800	33.5999999999951	-129285.76896660408	27044.241212927074	-102241.52775367702	301.14789049642343	498590.07601352746	0.8986147111097059
16900	33.79999999999534	-129382.5127316854	27124.79815003183	-102257.71458165356	302.04492256631767	498590.07601352746	0.8986147111097059
17000	33.99999999999559	-129181.81329817712	26957.709949675555	-102224.10334850157	300.1843320373408	498590.07601352746	0.8986147111097059
17100	34.19999999999583	-129136.72908816526	26827.762389394284	-102308.966698771	298.73731663225874	498590.07601352746	0.8986147111097059
17200	34.399999999996076	-129259.26485666851	26869.23657640166	-102390.02828026684	299.19914744603494	498590.07601352746	0.8986147111097059
17300	34.59999999999632	-129380.6617178681	26958.000728037943	-102422.66098983017	300.18756996477043	498590.07601352746	0.8986147111097059
17400	34.799999999996565	-129319.59536918704	26963.92128141925	-102355.67408776778	300.25349757380604	498590.07601352746	0.8986147111097059
17500	34.99999999999681	-129397.94320661358	27062.5145746353	-102335.42863197828	301.35137131466433	498590.07601352746	0.8986147111097059
17600	35.199999999997054	-129119.47875683577	26750.179603293524	-102369.29915354225	297.87340286262736	498590.07601352746	0.8986147111097059
17700	35.3999999999973	-129419.03087252975	26914.025638820836	-102505.0052337089	299.6978906556762	498590.07601352746	0.8986147111097059
17800	35.59999999999754	-129550.16307495347	27005.135709689617	-102545.02736526386	300.71243587545473	498590.07601352746	0.8986147111097059
17900	35.79999999999779	-129566.66629483062	26963.794749171568	-102602.87154565904	300.2520885892031	498590.07601352746	0.8986147111097059
18000	35.99999999999803	-129516.73396791959	27189.8055213382	-102326.92844658138	302.7688043192386	498590.07601352746	0.8986147111097059
18100	36.199999999998276	-129331.18635753178	26921.85323885539	-102409.33311867638	299.7850539530117	498590.07601352746	0.8986147111097059
18200	36.39999999999852	-129457.24909675578	26914.3930596447	-102542.8560371111	299.70198202600375	498590.07601352746	0.8986147111097059
18300	36.599999999998765	-129527.93871791066	26973.49220045727	-102554.44651745338	300.3600733899186	498590.07601352746	0.8986147111097059
18400	36.79999999999901	-129424.72883392124	26944.164785087454	-102480.56404883378	300.0335014886108	498590.07601352746	0.8986147111097059
18500	36.999999999999254	-129138.78899001029	26728.631183838672	-102410.15780617163	297.6334530333359	498590.07601352746	0.8986147111097059
18600	37.1999999999995	-129388.65604953175	26972.125443739733	-102416.53060579201	300.34485403511894	498590.07601352746	0.8986147111097059
18700	37.39999999999974	-129118.81803008018	26957.325330951408	-102161.49269912875	300.1800491618661	498590.07601352746	0.8986147111097059
18800	37.59999999999999	-129097.58126716844	26981.72001266574	-102115.8612545027	300.45169320171044	498590.07601352746	0.8986147111097059
18900	37.80000000000023	-129106.63442558644	27120.956135814296	-101985.67828977213	302.0021402797762	498590.07601352746	0.8986147111097059
19000	38.000000000000476	-129207.00095490346	27212.010543333672	-101994.99041156979	303.0160656670322	498590.07601352746	0.8986147111097059
19100	38.20000000000072	-129008.6015069101	26899.129618157982	-102109.47188875213	299.5320178118389	498590.07601352746	0.8986147111097059
19200	38.400000000000965	-129246.01936518672	27042.826982884882	-102203.19238230184	301.1321425081353	498590.07601352746	0.8986147111097059
