#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
100	0.20000000000000015	-131397.7061430355	27077.072101606696	-104320.6340414288	301.6469735965818	497151.1895101649	0.9008209718133418
200	0.4000000000000003	-131421.0594519602	26984.490784156114	-104436.5686678041	300.61558903196726	494759.3198900661	0.9051759101217436
300	0.6000000000000004	-131617.72521914428	27030.50999456898	-104587.2152245753	301.1282572959603	491458.29924288375	0.9112557837819241
400	0.8000000000000006	-131494.79606765567	26937.444238692427	-104557.35182896325	300.0914759371672	491292.0442419046	0.9115641560281279
500	1.0000000000000007	-131582.06013208753	26999.480157426595	-104582.57997466093	300.7825752949643	491292.0442419046	0.9115641560281279
600	1.2000000000000008	-131565.9719237347	27074.098827977887	-104491.87309575683	301.61385040702714	487832.6124678287	0.9180284512082304
700	1.400000000000001	-131595.54319556608	26924.530088096933	-104671.01310746915	299.9476082978197	487832.6124678287	0.9180284512082304
800	1.6000000000000012	-131738.6573542599	27140.541170133132	-104598.11618412676	302.3540386871555	487832.6124678287	0.9180284512082304
900	1.8000000000000014	-131420.95850329168	26873.43389163732	-104547.52461165436	299.3783808360579	487832.6124678287	0.9180284512082304
1000	2.0000000000000013	-131557.68529241873	27052.48750605327	-104505.19778636545	301.3730935840768	486732.9977865643	0.9201024374950806
1100	2.1999999999999793	-131569.04355120048	27084.576347112215	-104484.46720408827	301.73057321685724	486732.9977865643	0.9201024374950806
1200	2.3999999999999573	-131855.03148623992	27053.420512649376	-104801.61097359055	301.3834875666686	483794.6948856532	0.9256906336654956
1300	2.5999999999999353	-131752.582137784	26989.59792341596	-104762.98421436803	300.67248414587345	483205.11599991895	0.926820107742362
1400	2.7999999999999132	-131751.88780443303	26938.1989025165	-104813.68890191652	300.0998831260154	482188.6562063565	0.9287738562664299
1500	2.999999999999891	-131831.2641970167	27167.38268330677	-104663.88151370993	302.6530614613017	481260.0193254357	0.9305660135667038
1600	3.199999999999869	-131954.15600310487	27124.416200293796	-104829.73980281109	302.1744015264935	480768.3835526503	0.9315176142893367
1700	3.399999999999847	-131879.0763241965	27046.457608379274	-104832.61871581723	301.30591865550133	480768.3835526503	0.9315176142893367
1800	3.599999999999825	-131955.3856809654	27111.24391830788	-104844.14176265751	302.02765822346936	480626.2606444918	0.931793067387064
1900	3.799999999999803	-131953.3155189784	26952.84027176952	-105000.47524720889	300.2629925164219	480605.5438823124	0.9318332328317267
2000	3.999999999999781	-131816.22347179774	26949.22924535788	-104866.99422643987	300.22276456324585	480605.5438823124	0.9318332328317267
2100	4.1999999999997595	-131876.7679716376	27153.825268082775	-104722.94270355481	302.502027654664	480144.4581063465	0.9327280782099814
2200	4.3999999999997375	-131598.98911621148	26850.65322657391	-104748.33588963756	299.1245971681965	479548.29365519935	0.9338876263309375
2300	4.599999999999715	-132029.7670069001	26949.21930074577	-105080.54770615432	300.2226537771853	476589.03133893205	0.9396863717457562
2400	4.799999999999693	-132143.3990737371	26969.682363287633	-105173.71671044946	300.4506186348002	475275.44620575226	0.9422835142188863
2500	4.999999999999671	-132268.21913037536	26992.627560168075	-105275.5915702073	300.70623523808695	475384.86560618575	0.9420666286917615
2600	5.199999999999649	-132141.4053026816	26996.564600889014	-105144.84070179261	300.7500950916908	474493.1122297592	0.9438371308872661
2700	5.399999999999627	-132115.36475475904	26949.846966769775	-105165.51778798926	300.2296461711879	474493.1122297592	0.9438371308872661
2800	5.599999999999605	-131998.25047540953	26811.866644143665	-105186.38383126585	298.69250262110756	474493.1122297592	0.9438371308872661
2900	5.799999999999583	-132119.3968495483	26843.23542654913	-105276.16142299918	299.04196057736334	474493.1122297592	0.9438371308872661
3000	5.999999999999561	-132437.56004210684	27003.269019226977	-105434.29102287986	300.8247843894769	472516.3182580735	0.9477857173772932
3100	6.199999999999539	-132440.63618433854	26828.56815898507	-105612.06802535347	298.8785626717468	471755.06519851595	0.9493151228471733
3200	6.399999999999517	-132502.94464356525	26999.931214989345	-105503.0134285759	300.78760021598276	470948.47370733216	0.9509410109077355
3300	6.599999999999495	-132379.74742736336	26758.210621547558	-105621.5368058158	298.0947579029707	470934.480806919	0.9509692662668282
3400	6.799999999999473	-132498.1818312932	26921.58433562548	-105576.59749566771	299.914791702486	470934.480806919	0.9509692662668282
3500	6.999999999999451	-132368.98056055413	26903.809389802704	-105465.17117075143	299.7167732980897	470934.480806919	0.9509692662668282
3600	7.199999999999429	-132331.7724004697	26908.12825002548	-105423.64415044422	299.76488673925866	470829.6578086823	0.9511809849809487
3700	7.399999999999407	-132444.94506553255	26991.10227979782	-105453.84278573474	300.68924314212296	470829.6578086823	0.9511809849809487
3800	7.599999999999385	-132320.39823006012	26993.637056940872	-105326.76117311923	300.71748134494914	469870.7825258788	0.9531220802137017
3900	7.799999999999363	-132272.25795925246	26683.60942492006	-105588.6485343324	297.26367745583354	469599.28075109806	0.9536731337330915
4000	7.999999999999341	-132370.12158020466	26759.81941700305	-105610.30216320163	298.11268038286306	468358.6735646248	0.9561992612717384
4100	8.199999999999408	-132509.89348558945	26798.21674168811	-105711.67674390135	298.54043847805116	466598.5539954613	0.9598062699462668
4200	8.399999999999475	-132594.94834648407	26905.75649468854	-105689.19185179553	299.73846464986826	466598.5539954613	0.9598062699462668
4300	8.599999999999541	-132666.01217143142	26780.648200051997	-105885.3639713794	298.3447194802529	465818.2116683754	0.961414144948747
4400	8.799999999999608	-132630.16872958705	26869.299754297597	-105760.86897528944	299.33232526504634	465524.57448789297	0.9620205725237235
4500	8.999999999999675	-132551.03241534153	26712.64982299888	-105838.38259234266	297.587196489193	465683.6708912967	0.9616919073317572
4600	9.199999999999742	-132663.7463953284	26935.92895080505	-105727.81744452336	300.0745951605589	464969.47900067846	0.9631690635592278
4700	9.399999999999809	-132528.6468939355	26808.859381617305	-105719.78751231822	298.6590007847021	464969.47900067846	0.9631690635592278
4800	9.599999999999875	-132572.47704470193	26955.79434101452	-105616.68270368742	300.29590176318993	464889.7122173231	0.9633343261925114
4900	9.799999999999942	-132745.08293093508	27182.943988765714	-105562.13894216935	302.8264192261032	463185.29109099304	0.9668791869833496
5000	10.000000000000009	-132371.07515761122	26770.59385071734	-105600.48130689388	298.2327109131189	462787.7044450508	0.9677098448623118
5100	10.200000000000076	-132340.61584322838	26859.037615885958	-105481.57822734243	299.2180018632072	463130.35939525947	0.9669938681141221
5200	10.400000000000142	-132575.50653783072	27156.564097211158	-105418.94244061955	302.53253905983644	461956.8335069703	0.9694503581056955
5300	10.60000000000021	-132439.5988877589	27188.804447568942	-105250.79444018997	302.89170655315417	462376.8364528254	0.9685697516951574
