#"Step"	"Time (ps)"	"Potential Energy (kilocalorie/mole)"	"Kinetic Energy (kilocalorie/mole)"	"Total Energy (kilocalorie/mole)"	"Temperature (K)"	"Box Volume (angstrom**3)"	"Density (gram/(item*milliliter))"
100	0.20000000000000015	-146646.9905616231	15016.323280787654	-131630.66728083545	167.28093954030703	498152.2594100978	0.8990174326404199
200	0.4000000000000003	-144682.0879185405	17305.06518864618	-127377.0227298943	192.77738694309406	498152.2594100978	0.8990174326404199
300	0.6000000000000004	-142787.17267101747	18904.24513586624	-123882.92753515123	210.59215551612115	498152.2594100978	0.8990174326404199
400	0.8000000000000006	-141141.02499339767	20142.709920019017	-120998.31507337865	224.38857883538472	498152.2594100978	0.8990174326404199
500	1.0000000000000007	-139570.21305222	21254.03473341904	-118316.17831880096	236.7686705158737	498152.2594100978	0.8990174326404199
600	1.2000000000000008	-138368.83737837867	22090.32331454686	-116278.51406383181	246.08487508619473	498152.2594100978	0.8990174326404199
700	1.400000000000001	-137154.2772214347	22711.0495683905	-114443.2276530442	252.99972827619965	498152.2594100978	0.8990174326404199
800	1.6000000000000012	-136440.21810917972	23342.399731074187	-113097.81837810554	260.03293117266213	498152.2594100978	0.8990174326404199
900	1.8000000000000014	-135473.84626750936	23808.802817574866	-111665.0434499345	265.2286335463686	498152.2594100978	0.8990174326404199
1000	2.0000000000000013	-134722.55843691505	24171.708503260215	-110550.84993365483	269.27138109054516	498152.2594100978	0.8990174326404199
1100	2.1999999999999793	-133815.15963691747	24245.47129982444	-109569.68833709303	270.0930942144342	498152.2594100978	0.8990174326404199
1200	2.3999999999999573	-133394.8861681826	24770.02392582841	-108624.8622423542	275.9365789660276	498152.2594100978	0.8990174326404199
1300	2.5999999999999353	-132766.1949266348	24920.450393750853	-107845.74453288395	277.61232078479827	498152.2594100978	0.8990174326404199
1400	2.7999999999999132	-132328.15145643573	25281.061139527366	-107047.09031690838	281.6295028362133	498152.2594100978	0.8990174326404199
1500	2.999999999999891	-131919.52722185137	25463.05795117213	-106456.46927067923	283.6569363880887	498152.2594100978	0.8990174326404199
1600	3.199999999999869	-131542.04400993377	25593.128403476832	-105948.91560645693	285.1059134153615	498152.2594100978	0.8990174326404199
1700	3.399999999999847	-131255.51678773784	25820.0715390733	-105435.44524866453	287.6340463168003	498152.2594100978	0.8990174326404199
1800	3.599999999999825	-130851.44222915263	25917.53147337162	-104933.910755781	288.71974413191185	498152.2594100978	0.8990174326404199
1900	3.799999999999803	-130642.49911799839	25757.343387248427	-104885.15573074996	286.9352584726203	498152.2594100978	0.8990174326404199
2000	3.999999999999781	-130575.1109594526	26197.29021524069	-104377.82074421192	291.8362397153778	498152.2594100978	0.8990174326404199
2100	4.1999999999997595	-130214.85675413134	26198.870905541135	-104015.98584859021	291.85384851039623	498152.2594100978	0.8990174326404199
2200	4.3999999999997375	-130013.3346176207	26213.69582594237	-103799.63879167831	292.018997233353	498152.2594100978	0.8990174326404199
2300	4.599999999999715	-129927.30398007602	26409.681466721326	-103517.62251335468	294.20226550168195	498152.2594100978	0.8990174326404199
2400	4.799999999999693	-129790.37778812826	26517.748676151088	-103272.62911197716	295.40612772473617	498152.2594100978	0.8990174326404199
2500	4.999999999999671	-129701.47011203285	26653.362123775183	-103048.10798825767	296.91685338698153	498152.2594100978	0.8990174326404199
2600	5.199999999999649	-129210.35523779178	26463.25725314278	-102747.09798464901	294.7990965449146	498152.2594100978	0.8990174326404199
2700	5.399999999999627	-129391.54049336092	26788.613585281637	-102602.92690807929	298.4235465456155	498152.2594100978	0.8990174326404199
2800	5.599999999999605	-129142.26824905018	26602.233582836463	-102540.03466621372	296.34728451145685	498152.2594100978	0.8990174326404199
2900	5.799999999999583	-129225.3540404608	26872.760346863382	-102352.59369359743	299.3609364161892	498152.2594100978	0.8990174326404199
3000	5.999999999999561	-129102.90525401638	26917.963053444433	-102184.94220057195	299.86449185284636	498152.2594100978	0.8990174326404199
3100	6.199999999999539	-129091.03381868225	27035.373987094	-102055.65983158824	301.17244260257036	498152.2594100978	0.8990174326404199
3200	6.399999999999517	-128948.47738016289	26763.731003309877	-102184.74637685301	298.1463560767775	498152.2594100978	0.8990174326404199
3300	6.599999999999495	-128889.24827416588	26717.83979326792	-102171.40848089795	297.63513075291405	498152.2594100978	0.8990174326404199
3400	6.799999999999473	-129038.23017749464	26850.154700709274	-102188.07547678537	299.10911087561806	498152.2594100978	0.8990174326404199
3500	6.999999999999451	-129010.81781306655	26830.247201206425	-102180.57061186012	298.8873425267043	498152.2594100978	0.8990174326404199
3600	7.199999999999429	-129137.08936464721	26743.30161016314	-102393.78775448406	297.91877386401336	498152.2594100978	0.8990174326404199
3700	7.399999999999407	-129110.08438972828	26665.71504605557	-102444.3693436727	297.0544641993284	498152.2594100978	0.8990174326404199
3800	7.599999999999385	-129194.29178148885	26781.52945307582	-102412.76232841302	298.3446297382814	498152.2594100978	0.8990174326404199
